Freq.	V(n004)*I(R_load)
Step Information: Kv=100m  (Step: 1/5)
2.07215135135135e+04	-9.14223493035147e-05,3.06427098561515e-05
2.08216126126126e+04	-9.47774584463632e-05,3.20002020761441e-05
2.09217117117117e+04	-9.82464822063449e-05,3.34146196787726e-05
2.10218108108108e+04	-1.01833078835216e-04,3.48882671883379e-05
2.11219099099099e+04	-1.05541021256341e-04,3.64235415309192e-05
2.12220090090090e+04	-1.09374200686009e-04,3.80229358031158e-05
2.13221081081081e+04	-1.13336630372040e-04,3.96890432005373e-05
2.14222072072072e+04	-1.17432449453653e-04,4.14245611129626e-05
2.15223063063063e+04	-1.21665926946428e-04,4.32322953941000e-05
2.16224054054054e+04	-1.26041465856719e-04,4.51151648132180e-05
2.17225045045045e+04	-1.30563607429633e-04,4.70762056972412e-05
2.18226036036036e+04	-1.35237035535041e-04,4.91185767717987e-05
2.19227027027027e+04	-1.40066581196279e-04,5.12455642099612e-05
2.20228018018018e+04	-1.45057227266087e-04,5.34605868985156e-05
2.21229009009009e+04	-1.50214113254829e-04,5.57672019311714e-05
2.22230000000000e+04	-1.55542540315827e-04,5.81691103395543e-05
2.23230990990991e+04	-1.61047976393201e-04,6.06701630722886e-05
2.24231981981982e+04	-1.66736061537384e-04,6.32743672340107e-05
2.25232972972973e+04	-1.72612613393963e-04,6.59858925958843e-05
2.26233963963964e+04	-1.78683632871388e-04,6.88090783904961e-05
2.27234954954954e+04	-1.84955309993682e-04,7.17484404036581e-05
2.28235945945945e+04	-1.91434029943889e-04,7.48086783775789e-05
2.29236936936936e+04	-1.98126379304809e-04,7.79946837391862e-05
2.30237927927927e+04	-2.05039152503154e-04,8.13115476693835e-05
2.31238918918918e+04	-2.12179358464107e-04,8.47645695283915e-05
2.32239909909909e+04	-2.19554227482826e-04,8.83592656545166e-05
2.33240900900900e+04	-2.27171218320082e-04,9.21013785534941e-05
2.34241891891891e+04	-2.35038025529282e-04,9.59968864968340e-05
2.35242882882882e+04	-2.43162587022323e-04,1.00052013548513e-04
2.36243873873873e+04	-2.51553091881950e-04,1.04273240040294e-04
2.37244864864864e+04	-2.60217988428582e-04,1.08667313516876e-04
2.38245855855855e+04	-2.69165992549651e-04,1.13241260173365e-04
2.39246846846846e+04	-2.78406096300065e-04,1.18002396808151e-04
2.40247837837837e+04	-2.87947576781931e-04,1.22958343316735e-04
2.41248828828828e+04	-2.97800005312916e-04,1.28117035751358e-04
2.42249819819819e+04	-3.07973256891977e-04,1.33486739974430e-04
2.43250810810810e+04	-3.18477519971839e-04,1.39076065934212e-04
2.44251801801801e+04	-3.29323306547785e-04,1.44893982592933e-04
2.45252792792792e+04	-3.40521462572742e-04,1.50949833538580e-04
2.46253783783783e+04	-3.52083178708222e-04,1.57253353314653e-04
2.47254774774774e+04	-3.64020001421992e-04,1.63814684501779e-04
2.48255765765765e+04	-3.76343844442636e-04,1.70644395588695e-04
2.49256756756756e+04	-3.89067000581702e-04,1.77753499671551e-04
2.50257747747747e+04	-4.02202153934661e-04,1.85153474021861e-04
2.51258738738738e+04	-4.15762392471925e-04,1.92856280566012e-04
2.52259729729729e+04	-4.29761221030880e-04,2.00874387322467e-04
2.53260720720720e+04	-4.44212574721369e-04,2.09220790842814e-04
2.54261711711711e+04	-4.59130832755636e-04,2.17909039708326e-04
2.55262702702702e+04	-4.74530832715511e-04,2.26953259133528e-04
2.56263693693693e+04	-4.90427885268679e-04,2.36368176733071e-04
2.57264684684684e+04	-5.06837789346425e-04,2.46169149510502e-04
2.58265675675675e+04	-5.23776847795595e-04,2.56372192130305e-04
2.59266666666666e+04	-5.41261883517257e-04,2.66994006538583e-04
2.60267657657657e+04	-5.59310256105014e-04,2.78052013000642e-04
2.61268648648648e+04	-5.77939878995760e-04,2.89564382627825e-04
2.62269639639639e+04	-5.97169237145250e-04,3.01550071470656e-04
2.63270630630630e+04	-6.17017405242714e-04,3.14028856256414e-04
2.64271621621621e+04	-6.37504066475793e-04,3.27021371858502e-04
2.65272612612612e+04	-6.58649531859706e-04,3.40549150585196e-04
2.66273603603603e+04	-6.80474760142555e-04,3.54634663383257e-04
2.67274594594594e+04	-7.03001378300141e-04,3.69301363054382e-04
2.68275585585585e+04	-7.26251702631123e-04,3.84573729591928e-04
2.69276576576575e+04	-7.50248760466280e-04,4.00477317745612e-04
2.70277567567566e+04	-7.75016312501745e-04,4.17038806933921e-04
2.71278558558557e+04	-8.00578875767342e-04,4.34286053627529e-04
2.72279549549548e+04	-8.26961747242209e-04,4.52248146331532e-04
2.73280540540539e+04	-8.54191028124986e-04,4.70955463308111e-04
2.74281531531530e+04	-8.82293648768977e-04,4.90439733182967e-04
2.75282522522521e+04	-9.11297394290016e-04,5.10734098589617e-04
2.76283513513512e+04	-9.41230930853714e-04,5.31873183014583e-04
2.77284504504503e+04	-9.72123832646943e-04,5.53893161016385e-04
2.78285495495494e+04	-1.00400660953983e-03,5.76831831996636e-04
2.79286486486485e+04	-1.03691073543756e-03,6.00728697720475e-04
2.80287477477476e+04	-1.07086867732569e-03,6.25625043784477e-04
2.81288468468467e+04	-1.10591392500507e-03,6.51564025250725e-04
2.82289459459458e+04	-1.14208102151381e-03,6.78590756672304e-04
2.83290450450449e+04	-1.17940559422878e-03,7.06752406751869e-04
2.84291441441440e+04	-1.21792438663841e-03,7.36098297886151e-04
2.85292432432431e+04	-1.25767529077085e-03,7.66680010869675e-04
2.86293423423422e+04	-1.29869738026469e-03,7.98551495037092e-04
2.87294414414413e+04	-1.34103094405650e-03,8.31769184153174e-04
2.88295405405404e+04	-1.38471752066363e-03,8.66392118363521e-04
2.89296396396395e+04	-1.42979993302923e-03,9.02482072548306e-04
2.90297387387386e+04	-1.47632232389055e-03,9.40103691440008e-04
2.91298378378377e+04	-1.52433019163182e-03,9.79324631879094e-04
2.92299369369368e+04	-1.57387042656677e-03,1.02021571261610e-03
2.93300360360359e+04	-1.62499134759416e-03,1.06285107208498e-03
2.94301351351350e+04	-1.67774273915758e-03,1.10730833460087e-03
2.95302342342341e+04	-1.73217588843517e-03,1.15366878545927e-03
2.96303333333332e+04	-1.78834362266581e-03,1.20201755545141e-03
2.97304324324323e+04	-1.84630034651761e-03,1.25244381532821e-03
2.98305315315314e+04	-1.90610207938052e-03,1.30504098079077e-03
2.99306306306305e+04	-1.96780649245537e-03,1.35990692861408e-03
3.00307297297296e+04	-2.03147294550188e-03,1.41714422453937e-03
3.01308288288287e+04	-2.09716252306973e-03,1.47686036363603e-03
3.02309279279278e+04	-2.16493807004848e-03,1.53916802383641e-03
3.03310270270269e+04	-2.23486422631490e-03,1.60418533343517e-03
3.04311261261260e+04	-2.30700746026434e-03,1.67203615335409e-03
3.05312252252251e+04	-2.38143610096496e-03,1.74285037504763e-03
3.06313243243242e+04	-2.45822036865426e-03,1.81676423496896e-03
3.07314234234233e+04	-2.53743240326056e-03,1.89392064657693e-03
3.08315225225224e+04	-2.61914629060372e-03,1.97446955091758e-03
3.09316216216215e+04	-2.70343808587868e-03,2.05856828689333e-03
3.10317207207206e+04	-2.79038583400233e-03,2.14638198237660e-03
3.11318198198197e+04	-2.88006958632444e-03,2.23808396743805e-03
3.12319189189187e+04	-2.97257141319743e-03,2.33385621098222e-03
3.13320180180178e+04	-3.06797541179189e-03,2.43388978222572e-03
3.14321171171169e+04	-3.16636770852421e-03,2.53838533849235e-03
3.15322162162160e+04	-3.26783645537034e-03,2.64755364092001e-03
3.16323153153151e+04	-3.37247181926369e-03,2.76161609977186e-03
3.17324144144142e+04	-3.48036596370887e-03,2.88080535113271e-03
3.18325135135133e+04	-3.59161302162662e-03,3.00536586690931e-03
3.19326126126124e+04	-3.70630905836293e-03,3.13555460015203e-03
3.20327117117115e+04	-3.82455202367366e-03,3.27164166785263e-03
3.21328108108106e+04	-3.94644169137131e-03,3.41391107351086e-03
3.22329099099097e+04	-4.07207958519944e-03,3.56266147188859e-03
3.23330090090088e+04	-4.20156888932846e-03,3.71820697854821e-03
3.24331081081079e+04	-4.33501434171496e-03,3.88087802691781e-03
3.25332072072070e+04	-4.47252210839788e-03,4.05102227578574e-03
3.26333063063061e+04	-4.61419963656639e-03,4.22900557034859e-03
3.27334054054052e+04	-4.76015548406957e-03,4.41521296007260e-03
3.28335045045043e+04	-4.91049912273970e-03,4.61004977688938e-03
3.29336036036034e+04	-5.06534071267151e-03,4.81394277742342e-03
3.30337027027025e+04	-5.22479084430332e-03,5.02734135318209e-03
3.31338018018016e+04	-5.38896024479947e-03,5.25071881290084e-03
3.32339009009007e+04	-5.55795944488721e-03,5.48457374147465e-03
3.33339999999998e+04	-5.73189840193816e-03,5.72943144015478e-03
3.34340990990989e+04	-5.91088607457788e-03,5.98584545302793e-03
3.35341981981980e+04	-6.09502994372482e-03,6.25439918501416e-03
3.36342972972971e+04	-6.28443547433785e-03,6.53570761700387e-03
3.37343963963962e+04	-6.47920551164687e-03,6.83041912402035e-03
3.38344954954953e+04	-6.67943960492298e-03,7.13921740268859e-03
3.39345945945944e+04	-6.88523325124449e-03,7.46282351456719e-03
3.40346936936935e+04	-7.09667705079808e-03,7.80199805236544e-03
3.41347927927926e+04	-7.31385576450464e-03,8.15754343636398e-03
3.42348918918917e+04	-7.53684726375647e-03,8.53030634879033e-03
3.43349909909908e+04	-7.76572136101421e-03,8.92118031429088e-03
3.44350900900899e+04	-8.00053850883221e-03,9.33110843506905e-03
3.45351891891890e+04	-8.24134835366643e-03,9.76108628963000e-03
3.46352882882881e+04	-8.48818812927863e-03,1.02121650045763e-02
3.47353873873872e+04	-8.74108087317620e-03,1.06854545092017e-02
3.48354864864863e+04	-9.00003344759778e-03,1.11821269831693e-02
3.49355855855854e+04	-9.26503434483034e-03,1.17034205078531e-02
3.50356846846845e+04	-9.53605125445142e-03,1.22506429323667e-02
3.51357837837836e+04	-9.81302836774527e-03,1.28251759656547e-02
3.52358828828827e+04	-1.00958833920865e-02,1.34284795063005e-02
3.53359819819818e+04	-1.03845042451754e-02,1.40620962219919e-02
3.54360810810809e+04	-1.06787453958752e-02,1.47276563908013e-02
3.55361801801800e+04	-1.09784238150730e-02,1.54268830164878e-02
3.56362792792790e+04	-1.12833144959738e-02,1.61615972301346e-02
3.57363783783781e+04	-1.15931454993167e-02,1.69337239901632e-02
3.58364774774772e+04	-1.19075924740949e-02,1.77452980926236e-02
3.59365765765763e+04	-1.22262725994533e-02,1.85984705030625e-02
3.60366756756754e+04	-1.25487378877476e-02,1.94955150205609e-02
3.61367747747745e+04	-1.28744677824211e-02,2.04388352835747e-02
3.62368738738736e+04	-1.32028609778085e-02,2.14309721256816e-02
3.63369729729727e+04	-1.35332263800787e-02,2.24746112877305e-02
3.64370720720718e+04	-1.38647731206473e-02,2.35725914903933e-02
3.65371711711709e+04	-1.41965995238198e-02,2.47279128684167e-02
3.66372702702700e+04	-1.45276809209571e-02,2.59437457640635e-02
3.67373693693691e+04	-1.48568561920177e-02,2.72234398729700e-02
3.68374684684682e+04	-1.51828129036479e-02,2.85705337300801e-02
3.69375675675673e+04	-1.55040708994537e-02,2.99887645168241e-02
3.70376666666664e+04	-1.58189641841947e-02,3.14820781626474e-02
3.71377657657655e+04	-1.61256209275855e-02,3.30546397044804e-02
3.72378648648646e+04	-1.64219413962578e-02,3.47108438562796e-02
3.73379639639637e+04	-1.67055736042203e-02,3.64553257270895e-02
3.74380630630628e+04	-1.69738864517996e-02,3.82929716098085e-02
3.75381621621619e+04	-1.72239401012952e-02,4.02289297436728e-02
3.76382612612610e+04	-1.74524533145815e-02,4.22686209306184e-02
3.77383603603601e+04	-1.76557674524290e-02,4.44177488589923e-02
3.78384594594592e+04	-1.78298068090385e-02,4.66823099564198e-02
3.79385585585583e+04	-1.79700349268939e-02,4.90686025567046e-02
3.80386576576574e+04	-1.80714065076522e-02,5.15832351222247e-02
3.81387567567565e+04	-1.81283145034698e-02,5.42331332126250e-02
3.82388558558556e+04	-1.81345319420418e-02,5.70255448314894e-02
3.83389549549547e+04	-1.80831480056151e-02,5.99680437138332e-02
3.84390540540538e+04	-1.79664978532037e-02,6.30685300372566e-02
3.85391531531529e+04	-1.77760856432561e-02,6.63352279469197e-02
3.86392522522520e+04	-1.75025001854387e-02,6.97766791771387e-02
3.87393513513511e+04	-1.71353226248579e-02,7.34017319286288e-02
3.88394504504502e+04	-1.66630255419219e-02,7.72195240177397e-02
3.89395495495493e+04	-1.60728628378302e-02,8.12394591502691e-02
3.90396486486484e+04	-1.53507497750614e-02,8.54711749848850e-02
3.91397477477475e+04	-1.44811325531535e-02,8.99245014369968e-02
3.92398468468466e+04	-1.34468468313148e-02,9.46094074303483e-02
3.93399459459457e+04	-1.22289646662086e-02,9.95359340279298e-02
3.94400450450448e+04	-1.08066294156509e-02,1.04714111561839e-01
3.95401441441439e+04	-9.15687829017367e-03,1.10153858033495e-01
3.96402432432430e+04	-7.25445240425730e-03,1.15864855665220e-01
3.97403423423421e+04	-5.07159441923132e-03,1.21856402053429e-01
3.98404414414412e+04	-2.57783418119427e-03,1.28137231899738e-01
3.99405405405402e+04	2.60236836911579e-04,1.34715304781326e-01
4.00406396396393e+04	3.47920096103267e-03,1.41597553869253e-01
4.01407387387384e+04	7.11905762722168e-03,1.48789589917767e-01
4.02408378378375e+04	1.12234717757684e-02,1.56295354243836e-01
4.03409369369366e+04	1.58400235180814e-02,1.64116713802298e-01
4.04410360360357e+04	2.10204540218782e-02,1.72252990871984e-01
4.05411351351348e+04	2.68209010618316e-02,1.80700419322072e-01
4.06412342342339e+04	3.33021158738634e-02,1.89451518978024e-01
4.07413333333330e+04	4.05296507967405e-02,1.98494379308691e-01
4.08414324324321e+04	4.85740046527706e-02,2.07811843579006e-01
4.09415315315312e+04	5.75107098602596e-02,2.17380584860684e-01
4.10416306306303e+04	6.74203418677833e-02,2.27170065979809e-01
4.11417297297294e+04	7.83884276389340e-02,2.37141376754266e-01
4.12418288288285e+04	9.05052256040898e-02,2.47245943914458e-01
4.13419279279276e+04	1.03865344783448e-01,2.57424112118584e-01
4.14420270270267e+04	1.18567165758660e-01,2.67603598712175e-01
4.15421261261258e+04	1.34712020993824e-01,2.77697830617134e-01
4.16422252252249e+04	1.52403086914951e-01,2.87604179266541e-01
4.17423243243240e+04	1.71743935506834e-01,2.97202119126217e-01
4.18424234234231e+04	1.92836689457022e-01,3.06351347373558e-01
4.19425225225222e+04	2.15779722708395e-01,3.14889916964056e-01
4.20426216216213e+04	2.40664848498839e-01,3.22632452768678e-01
4.21427207207204e+04	2.67573940575253e-01,3.29368540703848e-01
4.22428198198195e+04	2.96574941480685e-01,3.34861402531285e-01
4.23429189189186e+04	3.27717225990386e-01,3.38846993702486e-01
4.24430180180177e+04	3.61026309396183e-01,3.41033687186086e-01
4.25431171171168e+04	3.96497920874035e-01,3.41102731022361e-01
4.26432162162159e+04	4.34091502918683e-01,3.38709689070316e-01
4.27433153153150e+04	4.73723249665718e-01,3.33487089940897e-01
4.28434144144141e+04	5.15258860004780e-01,3.25048514560387e-01
4.29435135135132e+04	5.58506254742115e-01,3.12994343590348e-01
4.30436126126123e+04	6.03208588189029e-01,2.96919356992523e-01
4.31437117117114e+04	6.49037968968731e-01,2.76422324304098e-01
4.32438108108105e+04	6.95590385770991e-01,2.51117641226277e-01
4.33439099099096e+04	7.42382402083196e-01,2.20648953124988e-01
4.34440090090087e+04	7.88850228156464e-01,1.84704558734042e-01
4.35441081081078e+04	8.34351785722289e-01,1.43034211446627e-01
4.36442072072069e+04	8.78172337952186e-01,9.54667396251190e-02
4.37443063063060e+04	9.19534152246160e-01,4.19277056823922e-02
4.38444054054051e+04	9.57610488841055e-01,-1.75438638544604e-02
4.39445045045042e+04	9.91543962824556e-01,-8.27807938935840e-02
4.40446036036033e+04	1.02046901881040e+00,-1.53476321526177e-01
4.41447027027024e+04	1.04353790483968e+00,-2.29177092874450e-01
4.42448018018014e+04	1.05994916463340e+00,-3.09281666067907e-01
4.43449009009005e+04	1.06897732378929e+00,-3.93045347355790e-01
4.44449999999996e+04	1.07000216996402e+00,-4.79591826664570e-01
4.45450990990987e+04	1.06253586257911e+00,-5.67931622261758e-01
4.46451981981978e+04	1.04624608945206e+00,-6.56986830192314e-01
4.47452972972969e+04	1.02097363596265e+00,-7.45621155034566e-01
4.48453963963960e+04	9.86743046553245e-01,-8.32673733467659e-01
4.49454954954951e+04	9.43765515235807e-01,-9.16994908524647e-01
4.50455945945942e+04	8.92433696935543e-01,-9.97481916389505e-01
4.51456936936933e+04	8.33308725382272e-01,-1.07311243607616e+00
4.52457927927924e+04	7.67100289785047e-01,-1.14297412797371e+00
4.53458918918915e+04	6.94641099765478e-01,-1.20628862804349e+00
4.54459909909906e+04	6.16857407163532e-01,-1.26242892729385e+00
4.55460900900897e+04	5.34737426192093e-01,-1.31092959482594e+00
4.56461891891888e+04	4.49299494373127e-01,-1.35148983635163e+00
4.57462882882879e+04	3.61561662353322e-01,-1.38396986336001e+00
4.58463873873870e+04	2.72514124372919e-01,-1.40838143800406e+00
4.59464864864861e+04	1.83095546138163e-01,-1.42487372898469e+00
4.60465855855852e+04	9.41739590843376e-02,-1.43371575599800e+00
4.61466846846843e+04	6.53251133713739e-03,-1.43527672217133e+00
4.62467837837834e+04	-7.91399708442925e-02,-1.43000545468192e+00
4.63468828828825e+04	-1.62253929681575e-01,-1.41841001984255e+00
4.64469819819816e+04	-2.42320046643473e-01,-1.40103837889414e+00
4.65470810810807e+04	-3.18946875570195e-01,-1.37846073127328e+00
4.66471801801798e+04	-3.91835830020395e-01,-1.35125397571215e+00
4.67472792792789e+04	-4.60774213627404e-01,-1.31998852252024e+00
4.68473783783780e+04	-5.25626936483918e-01,-1.28521752340054e+00
4.69474774774771e+04	-5.86327486213895e-01,-1.24746845311504e+00
4.70475765765762e+04	-6.42868632169204e-01,-1.20723688077092e+00
4.71476756756753e+04	-6.95293245682134e-01,-1.16498220494493e+00
4.72477747747744e+04	-7.43685526342962e-01,-1.12112509172286e+00
4.73478738738735e+04	-7.88162839350613e-01,-1.07604634249035e+00
4.74479729729726e+04	-8.28868295280471e-01,-1.03008692352297e+00
4.75480720720717e+04	-8.65964142458049e-01,-9.83548906683081e-01
4.76481711711708e+04	-8.99625993674653e-01,-9.36697095533657e-01
4.77482702702699e+04	-9.30037872356954e-01,-8.89761140150375e-01
4.78483693693690e+04	-9.57388037131373e-01,-8.42937974162703e-01
4.79484684684681e+04	-9.81865526384330e-01,-7.96394436996226e-01
4.80485675675672e+04	-1.00365735425838e+00,-7.50269971696051e-01
4.81486666666663e+04	-1.02294628494315e+00,-7.04679313236020e-01
4.82487657657654e+04	-1.03990911168020e+00,-6.59715103494773e-01
4.83488648648645e+04	-1.05471536948132e+00,-6.15450387131893e-01
4.84489639639635e+04	-1.06752641505236e+00,-5.71940957420630e-01
4.85490630630626e+04	-1.07849481314489e+00,-5.29227533081886e-01
4.86491621621617e+04	-1.08776397486049e+00,-4.87337756580736e-01
4.87492612612608e+04	-1.09546799993259e+00,-4.46288011541499e-01
4.88493603603599e+04	-1.10173168129169e+00,-4.06085062315138e-01
4.89494594594590e+04	-1.10667063622382e+00,-3.66727522544837e-01
4.90495585585581e+04	-1.11039153391373e+00,-3.28207162201149e-01
4.91496576576572e+04	-1.11299239409574e+00,-2.90510064172922e-01
4.92497567567563e+04	-1.11456293594454e+00,-2.53617642402083e-01
4.93498558558554e+04	-1.11518496013893e+00,-2.17507533856066e-01
4.94499549549545e+04	-1.11493275036778e+00,-1.82154376537306e-01
4.95500540540536e+04	-1.11387348332171e+00,-1.47530485337361e-01
4.96501531531527e+04	-1.11206763863720e+00,-1.13606436944586e-01
4.97502522522518e+04	-1.10956940221755e+00,-8.03515742994785e-02
4.98503513513509e+04	-1.10642705802109e+00,-4.77344402985828e-02
4.99504504504500e+04	-1.10268336476023e+00,-1.57231496324201e-02
5.00505495495491e+04	-1.09837591504980e+00,1.57142931622626e-02
5.01506486486482e+04	-1.09353747545126e+00,4.66097221611184e-02
5.02507477477473e+04	-1.08819630655492e+00,7.69945784722841e-02
